CitizenID,SocialSecurity,HealthcarePlan,UnemploymentBenefits,DisabilityBenefits
4291,True,Plan A,False,False
4292,False,Plan C,False,False
4293,False,None,True,False
4294,False,Plan B,False,True
4295,False,Plan C,False,True
4296,True,Plan C,True,True
4297,True,Plan C,False,False
4298,False,Plan B,False,True
4299,False,None,False,True
4300,False,Plan A,True,True
4301,False,Plan B,False,True
4302,True,Plan C,True,True
4303,False,Plan B,True,True
4304,True,Plan C,False,True
4305,True,Plan B,True,True
4306,False,None,False,False
4307,False,Plan C,False,True
4308,False,Plan C,True,False
4309,False,Plan C,True,False
4310,False,Plan C,False,True
4311,False,Plan A,False,False
4312,False,None,True,False
4313,False,Plan A,True,True
4314,False,Plan B,True,False
4315,True,Plan B,True,True
4316,False,None,False,True
4317,False,Plan C,True,True
4318,True,Plan A,True,True
4319,False,None,False,True
4320,True,None,False,False
4321,True,None,False,False
4322,True,Plan B,False,False
4323,False,Plan B,True,True
4324,True,Plan A,False,False
4325,False,None,True,True
4326,True,Plan C,True,False
4327,False,Plan C,True,True
4328,True,Plan C,True,True
4329,False,None,False,True
4330,True,Plan C,False,False
4331,False,Plan C,True,True
4332,True,Plan A,True,False
4333,False,Plan B,True,True
4334,True,Plan A,True,False
4335,True,Plan A,True,True
4336,False,None,False,False
4337,True,Plan A,True,False
4338,True,Plan B,False,True
4339,True,Plan B,False,False
4340,True,Plan C,True,False
4341,True,Plan C,True,False
4342,False,Plan A,True,True
4343,False,Plan B,False,True
4344,True,None,False,True
4345,True,Plan C,True,True
4346,False,Plan A,True,True
4347,False,Plan C,True,False
4348,False,Plan B,False,True
4349,True,Plan A,False,False
4350,False,None,False,False
4351,True,Plan B,True,False
4352,False,Plan C,False,False
4353,True,None,True,False
4354,False,Plan C,False,False
4355,False,Plan B,True,True
4356,False,Plan B,True,False
4357,True,Plan C,False,True
4358,False,Plan C,True,False
4359,False,Plan A,False,True
4360,False,Plan B,True,False
4361,False,Plan C,False,False
4362,True,Plan C,True,True
4363,False,Plan A,False,False
4364,True,Plan C,True,False
4365,False,Plan B,True,True
4366,False,Plan B,True,False
4367,False,None,True,False
4368,False,Plan A,True,True
4369,False,Plan A,False,False
4370,False,Plan C,True,False
4371,False,Plan B,True,True
4372,True,Plan B,False,True
4373,True,None,False,True
4374,True,Plan A,False,True
4375,True,Plan C,True,False
4376,False,Plan B,True,True
4377,False,Plan C,True,False
4378,False,Plan A,True,True
4379,False,Plan B,True,True
4380,True,Plan B,True,False
4381,True,Plan A,True,False
4382,True,Plan A,False,True
4383,True,Plan A,False,False
4384,True,Plan C,True,True
4385,False,Plan C,True,False
4386,True,None,False,False
4387,True,Plan A,True,False
4388,True,Plan A,False,True
4389,False,Plan C,True,True
4390,True,None,False,False
4391,False,Plan C,True,True
4392,False,Plan C,False,False
4393,False,None,True,False
4394,True,Plan B,True,True
4395,True,Plan A,True,True
4396,True,None,False,True
4397,False,None,True,True
4398,True,Plan A,False,False
4399,True,Plan A,False,False
4400,False,Plan B,True,False
4401,False,Plan A,True,False
4402,True,None,True,True
4403,False,Plan C,False,True
4404,False,Plan C,True,True
4405,False,None,True,False
4406,False,Plan A,False,True
4407,True,Plan A,True,True
4408,False,Plan C,False,True
4409,False,Plan C,True,True
4410,True,None,False,False
4411,True,None,True,False
4412,False,Plan B,False,False
4413,False,Plan B,True,False
4414,True,Plan A,True,True
4415,False,None,False,True
4416,True,Plan B,False,True
4417,True,Plan A,False,True
4418,True,Plan A,True,True
4419,False,None,False,False
4420,False,Plan C,True,False
4421,True,Plan A,False,False
4422,False,None,True,True
4423,True,None,True,True
4424,False,Plan A,True,False
4425,False,Plan C,True,False
4426,True,None,True,False
4427,False,None,False,False
4428,True,Plan B,True,True
4429,True,Plan C,True,True
4430,False,Plan C,False,False
4431,True,None,False,True
4432,True,Plan C,False,True
4433,True,Plan A,False,False
4434,False,Plan C,True,False
4435,True,Plan C,True,False
4436,True,Plan A,True,True
4437,True,Plan B,False,False
4438,True,None,True,True
4439,True,None,True,False
4440,True,None,False,False
4441,False,None,False,False
4442,False,Plan B,False,True
4443,True,None,False,False
4444,True,Plan B,False,False
4445,True,Plan A,True,False
4446,False,Plan B,True,True
4447,False,Plan A,True,True
4448,False,Plan C,False,True
4449,False,Plan C,True,True
4450,False,None,False,False
4451,False,Plan B,False,False
4452,False,Plan C,True,True
4453,True,Plan B,True,True
4454,False,Plan A,True,False
4455,False,Plan C,True,False
4456,True,None,True,False
4457,True,None,True,False
4458,True,None,False,False
4459,True,None,False,True
4460,False,Plan A,True,False
4461,False,None,True,True
4462,True,None,True,False
4463,False,None,False,False
4464,False,Plan B,True,True
4465,True,Plan C,True,True
4466,False,None,True,True
4467,True,Plan A,False,False
4468,True,None,True,False
4469,False,None,False,False
4470,True,Plan B,False,False
4471,False,Plan A,True,True
4472,False,Plan C,False,False
4473,False,None,True,False
4474,True,Plan C,False,False
4475,False,Plan B,False,True
4476,True,Plan A,True,True
4477,False,Plan B,True,True
4478,True,Plan B,False,True
4479,True,Plan C,True,True
4480,True,Plan C,True,True
4481,False,Plan B,False,False
4482,False,None,False,True
4483,False,Plan B,True,False
4484,False,None,True,False
4485,False,Plan C,False,True
4486,False,Plan A,False,True
4487,False,Plan C,True,False
4488,False,Plan C,True,True
4489,False,Plan C,True,True
4490,False,Plan B,False,True
4491,False,Plan A,True,False
4492,True,Plan C,True,False
4493,False,Plan C,False,True
4494,True,None,True,True
4495,True,Plan C,False,False
4496,True,Plan C,True,False
4497,False,Plan A,False,True
4498,True,Plan A,True,False
4499,False,Plan A,False,True
4500,True,None,False,True
4501,False,Plan B,True,True
4502,True,Plan A,False,True
4503,False,Plan A,True,False
4504,False,Plan B,True,False
4505,True,Plan A,False,True
4506,False,Plan A,True,True
4507,True,None,True,False
4508,True,Plan A,True,False
4509,True,Plan A,True,True
4510,False,Plan B,True,True
4511,True,Plan C,True,False
4512,False,Plan C,False,False
4513,False,Plan A,True,False
4514,False,None,False,True
4515,False,Plan A,True,True
4516,False,None,False,True
4517,True,Plan C,True,False
4518,True,Plan A,False,False
4519,True,None,True,False
4520,False,None,False,False
4521,True,None,False,True
4522,False,Plan B,True,True
4523,False,Plan C,True,True
4524,True,Plan C,True,False
4525,False,None,True,False
4526,True,Plan A,False,False
4527,False,None,True,True
4528,False,Plan C,False,True
4529,False,Plan C,False,True
4530,True,Plan B,False,True
4531,False,Plan B,False,True
4532,False,None,True,True
4533,False,None,True,True
4534,False,Plan B,True,False
4535,True,Plan B,True,False
4536,False,Plan A,True,False
4537,False,Plan C,False,True
4538,False,Plan B,True,False
4539,True,None,True,False
4540,True,None,False,False
4541,False,None,False,False
4542,True,Plan B,False,False
4543,False,Plan A,True,True
4544,False,Plan A,False,True
4545,True,Plan B,False,True
4546,True,None,True,False
4547,False,Plan B,True,True
4548,True,Plan A,True,True
4549,False,Plan A,True,False
4550,True,None,True,False
4551,False,Plan B,False,True
4552,False,Plan A,True,False
4553,True,Plan B,True,False
4554,False,None,True,True
4555,True,Plan B,True,True
4556,False,Plan A,False,True
4557,False,Plan B,True,True
4558,False,Plan A,False,True
4559,True,Plan C,False,True
4560,False,Plan A,False,True
4561,True,Plan A,True,False
4562,True,Plan B,True,True
4563,True,Plan A,True,True
4564,True,Plan C,False,True
4565,True,Plan C,True,False
4566,False,Plan A,True,True
4567,True,Plan C,False,True
4568,True,None,False,False
4569,False,Plan C,False,False
4570,False,Plan C,False,True
4571,True,Plan B,True,True
4572,False,Plan B,True,True
4573,False,Plan B,False,False
4574,True,Plan B,False,True
4575,False,Plan B,False,False
4576,True,Plan C,True,False
4577,True,None,True,False
4578,True,Plan A,True,False
4579,True,Plan C,False,False
4580,True,Plan B,True,False
4581,False,Plan A,True,True
4582,True,Plan B,True,True
4583,False,Plan A,True,True
4584,True,None,True,False
4585,True,None,True,True
4586,True,Plan C,True,False
4587,False,Plan A,False,False
4588,False,None,True,True
4589,False,Plan A,False,True
4590,False,Plan B,False,True
4591,True,Plan C,True,True
4592,True,Plan B,False,True
4593,True,Plan A,True,True
4594,False,None,True,False
4595,False,None,True,True
4596,True,Plan B,True,False
4597,False,Plan B,True,True
4598,True,Plan B,True,False
4599,True,Plan A,False,False
4600,True,Plan C,True,True
4601,False,None,True,True
4602,True,Plan B,True,True
4603,True,Plan B,True,True
4604,False,None,True,True
4605,True,Plan C,False,False
4606,True,None,False,False
4607,True,None,True,True
4608,True,Plan A,False,False
4609,True,Plan C,False,True
4610,False,None,True,True
4611,False,Plan A,True,True
4612,True,Plan B,False,True
4613,False,Plan C,True,False
4614,False,None,False,False
4615,False,Plan C,False,False
4616,True,Plan B,False,True
4617,True,None,True,True
4618,True,Plan B,True,False
4619,False,Plan B,True,False
4620,False,Plan B,True,False
4621,False,None,True,False
4622,False,Plan C,True,False
4623,True,Plan A,False,False
4624,False,None,False,True
4625,True,None,True,False
4626,True,None,False,False
4627,True,Plan A,False,True
4628,True,Plan C,True,False
4629,True,None,False,True
4630,True,Plan A,False,False
4631,True,Plan C,False,False
4632,True,Plan A,True,False
4633,False,Plan C,True,True
4634,True,Plan A,True,True
4635,False,Plan B,False,False
4636,False,Plan C,True,True
4637,True,None,False,False
4638,True,Plan B,True,False
4639,False,Plan B,False,True
4640,True,None,True,False
4641,False,None,False,True
4642,True,None,False,False
4643,False,Plan C,False,False
4644,False,Plan B,True,False
4645,False,Plan C,True,False
4646,False,None,False,True
4647,False,Plan B,True,False
4648,False,None,True,True
4649,True,Plan C,False,True
4650,True,Plan B,False,False
4651,False,None,True,False
4652,False,Plan C,False,True
4653,False,Plan C,True,False
4654,True,None,False,True
4655,False,Plan C,True,True
4656,True,None,True,True
4657,True,Plan A,False,True
4658,True,None,False,False
4659,False,None,True,True
4660,True,Plan B,True,False
4661,False,Plan B,False,False
4662,True,None,True,False
4663,True,Plan B,True,False
4664,True,Plan C,False,False
4665,False,None,False,True
4666,False,None,False,True
4667,True,Plan C,True,False
4668,True,Plan C,False,True
4669,False,Plan C,True,True
4670,True,Plan A,True,True
4671,False,Plan A,True,True
4672,True,Plan C,True,True
4673,False,None,True,True
4674,True,None,True,False
4675,False,Plan C,True,True
4676,False,Plan B,False,True
4677,True,None,False,True
4678,True,Plan C,True,False
4679,False,Plan A,False,False
4680,True,Plan B,False,False
4681,True,Plan B,False,False
4682,True,None,False,False
4683,False,None,False,True
4684,False,Plan B,False,True
4685,True,Plan A,False,True
4686,False,Plan A,True,False
4687,False,Plan B,False,True
4688,False,Plan B,True,False
4689,True,None,False,True
4690,False,Plan B,True,False
4691,False,Plan C,True,True
4692,True,Plan A,True,False
4693,True,Plan B,False,True
4694,True,Plan C,False,True
4695,True,None,True,True
4696,False,Plan A,False,False
4697,True,Plan A,False,False
4698,True,Plan C,True,False
4699,False,None,False,False
4700,False,Plan C,True,False
4701,False,Plan A,False,True
4702,True,Plan B,False,False
4703,False,Plan B,True,True
4704,False,Plan C,False,True
4705,True,Plan C,True,True
4706,False,Plan C,True,False
4707,False,Plan C,False,False
4708,True,Plan A,True,True
4709,False,Plan B,False,True
4710,True,Plan A,False,True
4711,True,None,True,True
4712,True,Plan A,False,True
4713,True,Plan C,False,False
4714,False,None,True,False
4715,True,Plan B,False,True
4716,True,Plan A,True,True
4717,False,Plan C,False,False
4718,True,Plan B,True,True
4719,True,Plan B,True,False
4720,True,Plan A,False,False
4721,False,Plan A,True,True
4722,False,None,True,False
4723,True,Plan A,True,False
4724,True,None,False,False
4725,False,Plan B,False,True
4726,False,Plan C,True,False
4727,True,None,False,False
4728,True,Plan C,False,True
4729,True,None,False,False
4730,True,Plan A,False,True
4731,False,None,False,True
4732,False,Plan B,False,True
4733,True,Plan B,True,True
4734,False,None,True,False
4735,True,Plan A,True,False
4736,True,Plan A,False,True
4737,True,Plan A,True,True
4738,False,None,True,True
4739,False,Plan A,True,False
4740,False,Plan A,False,True
4741,True,None,False,True
4742,True,Plan A,False,False
4743,False,Plan A,False,False
4744,False,Plan B,True,True
4745,True,Plan B,False,True
4746,False,None,False,True
4747,False,Plan B,False,False
4748,True,Plan A,True,True
4749,False,None,False,False
4750,True,None,False,True
4751,False,None,True,False
4752,False,None,False,True
4753,False,Plan C,True,True
4754,True,Plan A,False,True
4755,False,Plan B,False,True
4756,False,None,False,True
4757,False,Plan B,True,False
4758,False,None,False,True
4759,False,None,False,False
4760,False,Plan B,True,True
4761,True,Plan C,False,True
4762,True,None,False,False
4763,False,Plan C,True,True
4764,False,Plan C,True,True
4765,False,None,False,False
4766,False,None,False,False
4767,True,Plan B,False,True
4768,False,Plan B,True,False
4769,True,None,False,True
4770,True,Plan A,True,True
4771,False,Plan C,False,False
4772,False,Plan A,False,False
4773,True,Plan A,False,True
4774,True,Plan A,True,True
4775,False,Plan A,True,False
4776,False,None,True,False
4777,False,Plan B,True,True
4778,False,Plan B,False,False
4779,True,Plan B,True,False
4780,False,Plan B,True,True
4781,True,None,False,True
4782,True,Plan C,True,True
4783,False,Plan B,False,False
4784,True,Plan A,False,True
4785,False,Plan C,True,True
4786,True,Plan B,False,True
4787,True,Plan C,True,True
4788,True,Plan A,True,False
4789,True,Plan B,False,True
4790,True,Plan B,False,False
4791,False,Plan B,False,True
4792,True,None,False,False
4793,False,Plan B,False,False
4794,False,Plan B,True,False
4795,False,Plan A,False,True
4796,False,None,False,True
4797,True,None,True,False
4798,False,Plan C,True,True
4799,True,Plan A,False,True
4800,True,Plan C,False,True
4801,False,Plan A,True,True
4802,False,Plan B,True,True
4803,True,Plan C,True,True
4804,False,Plan B,True,True
4805,True,Plan A,False,False
4806,False,Plan C,True,False
4807,True,Plan B,False,True
4808,False,Plan B,True,True
4809,False,None,True,False
4810,False,Plan C,True,False
4811,False,Plan B,False,False
4812,True,Plan B,False,True
4813,True,Plan B,True,False
4814,False,None,False,False
4815,False,Plan A,False,True
4816,True,Plan B,False,True
4817,False,None,False,False
4818,True,None,True,False
4819,True,Plan C,True,False
4820,True,Plan C,True,True
4821,True,Plan B,False,False
4822,False,Plan B,False,True
4823,True,Plan A,True,False
4824,True,Plan A,True,False
4825,False,Plan C,True,False
4826,True,Plan B,True,False
4827,True,Plan B,True,True
4828,True,Plan A,False,False
4829,True,Plan C,True,True
4830,True,Plan A,True,False
4831,False,Plan B,False,False
4832,False,Plan B,True,True
4833,False,None,True,False
4834,True,Plan B,True,True
4835,True,Plan B,False,True
4836,True,Plan B,True,False
4837,False,None,True,True
4838,False,None,True,False
4839,False,Plan B,False,True
4840,False,None,True,False
4841,False,Plan C,False,False
4842,False,Plan A,True,False
4843,True,Plan C,False,False
4844,False,None,False,False
4845,False,Plan C,False,True
4846,True,Plan B,False,False
4847,True,Plan A,False,False
4848,True,Plan B,False,True
4849,True,Plan A,True,False
4850,False,Plan B,False,False
4851,True,Plan A,True,False
4852,True,Plan A,True,True
4853,True,Plan C,True,False
4854,False,Plan B,False,False
4855,False,Plan C,True,False
4856,True,Plan A,False,True
4857,True,None,True,True
4858,True,None,True,False
4859,False,Plan B,False,True
4860,True,None,True,True
4861,True,None,True,False
4862,True,Plan A,False,False
4863,True,Plan C,False,False
4864,False,Plan B,True,True
4865,True,None,False,True
4866,True,Plan B,False,True
4867,False,Plan B,False,False
4868,False,Plan B,False,False
4869,False,None,False,True
4870,True,Plan A,True,True
4871,True,None,True,False
4872,False,None,False,True
4873,False,Plan B,False,True
4874,True,Plan C,False,True
4875,False,Plan A,True,True
4876,True,Plan C,True,True
4877,True,Plan A,True,True
4878,True,Plan C,False,False
4879,False,None,False,False
4880,True,Plan A,True,False
4881,False,None,False,True
4882,False,Plan C,False,True
4883,False,None,False,True
4884,False,Plan B,False,False
4885,True,Plan B,True,False
4886,True,None,False,True
4887,False,Plan A,False,True
4888,True,Plan A,True,True
4889,True,None,False,True
4890,False,Plan C,True,False
4891,True,Plan A,False,False
4892,True,None,False,True
4893,False,Plan B,False,False
4894,True,None,False,False
4895,False,None,True,False
4896,False,Plan A,False,False
4897,True,Plan B,True,False
4898,True,Plan A,True,True
4899,True,Plan A,True,True
4900,True,Plan C,False,True
4901,True,Plan A,False,True
4902,True,Plan C,False,False
4903,True,None,False,False
4904,True,Plan C,False,False
4905,False,Plan B,False,False
4906,False,Plan A,True,True
4907,False,Plan B,False,False
4908,True,None,False,False
4909,True,Plan C,True,True
4910,True,None,False,False
4911,False,Plan B,False,True
4912,True,None,True,True
4913,True,None,False,False
4914,True,Plan A,True,False
4915,True,None,False,False
4916,True,Plan A,True,False
4917,False,Plan B,False,False
4918,False,Plan C,False,True
4919,True,Plan B,True,False
4920,True,Plan C,False,False
4921,True,Plan C,True,True
4922,False,Plan A,True,True
4923,True,Plan A,True,True
4924,True,Plan C,True,True
4925,True,Plan B,False,True
4926,False,Plan A,False,True
4927,True,Plan A,True,False
4928,True,Plan A,False,True
4929,True,None,True,True
4930,True,Plan A,False,True
4931,False,Plan A,True,False
4932,True,Plan A,False,False
4933,True,Plan C,True,True
4934,False,Plan B,False,True
4935,False,Plan B,True,False
4936,True,None,False,False
4937,True,Plan B,True,True
4938,True,None,False,True
4939,True,Plan B,True,False
4940,True,Plan C,False,False
4941,False,Plan C,True,True
4942,False,None,True,True
4943,False,Plan A,True,False
4944,False,None,True,False
4945,True,Plan C,True,False
4946,True,Plan B,True,True
4947,False,None,True,True
4948,True,Plan B,False,False
4949,True,Plan A,False,True
4950,True,None,True,True
4951,True,Plan B,False,False
4952,False,Plan A,True,True
4953,False,Plan B,True,False
4954,False,Plan A,True,False
4955,False,Plan A,True,False
4956,True,Plan B,False,False
4957,True,Plan B,True,False
4958,True,Plan C,False,True
4959,True,Plan B,False,True
4960,True,None,False,True
4961,True,Plan C,True,False
4962,True,Plan C,False,True
4963,False,Plan B,True,False
4964,False,Plan A,True,False
4965,False,Plan C,True,True
4966,True,Plan B,True,False
4967,False,Plan C,False,False
4968,True,Plan B,True,False
4969,True,Plan C,False,True
4970,True,Plan B,False,False
4971,True,Plan B,True,True
4972,True,Plan A,False,True
4973,True,Plan A,True,False
4974,True,Plan C,False,True
4975,False,Plan C,True,True
4976,False,Plan A,False,True
4977,False,Plan A,False,True
4978,False,Plan B,True,True
4979,False,Plan A,True,True
4980,True,Plan B,True,True
4981,True,Plan A,False,False
4982,True,Plan B,False,True
4983,True,Plan B,True,False
4984,True,Plan C,True,True
4985,False,None,False,True
4986,True,Plan A,True,True
4987,True,None,True,True
4988,False,None,True,False
4989,False,Plan C,True,True
4990,True,Plan C,False,False
4991,True,Plan A,False,False
4992,False,Plan C,True,False
4993,True,Plan A,True,False
4994,False,Plan A,True,True
4995,False,Plan A,False,False
4996,True,Plan A,False,True
4997,False,Plan A,True,False
4998,True,Plan B,False,True
4999,False,Plan A,False,False
5000,True,None,False,True
